Node1,Node2,Weight,P_value,Label1,Label2
unidentified_Bathyarchaeia,unidentified_Gaiellales,-0.9516941357696663,0.19868221294632363,0.006659358,0.001746051
unidentified_Bathyarchaeia,HSB_OF53-F07,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,unidentified_Alphaproteobacteria,0.9609481352716249,0.17850055556920272,0.006659358,0.00146181
unidentified_Bathyarchaeia,unidentified_MBNT15,-0.9649088101041645,0.1691501592539653,0.006659358,0.001502416
unidentified_Bathyarchaeia,Gemmatimonas,-0.7142017605245305,0.4935797924090304,0.006659358,0.002558168
unidentified_Bathyarchaeia,Candidatus_Xiphinematobacter,-0.9854121954802032,0.10887281603150066,0.006659358,0.003370285
unidentified_Bathyarchaeia,Citrifermentans,0.9962459949416889,0.05517959430587056,0.006659358,0.003979372
unidentified_Bathyarchaeia,unidentified_Pedosphaeraceae,0.7718653902167402,0.43864782166466065,0.006659358,0.003532708
unidentified_Bathyarchaeia,Anaeromyxobacter,-0.9521033163826382,0.19783207537774777,0.006659358,0.003248467
unidentified_Bathyarchaeia,Defluviicoccus,-0.9975860187140032,0.044243499816402486,0.006659358,0.001380599
unidentified_Bathyarchaeia,Ellin6067,0.8072032055944183,0.4019603313271563,0.006659358,0.001502416
unidentified_Bathyarchaeia,possible_genus_04,-0.9594090901910973,0.18200763382760202,0.006659358,0.000649693
unidentified_Bathyarchaeia,unidentified_TK10,-0.9950170751561559,0.06357960014249489,0.006659358,0.002233321
unidentified_Bathyarchaeia,P3OB-42,0.9975860187140033,0.044243499816402486,0.006659358,0.00097454
unidentified_Bathyarchaeia,mle1-7,-0.9847009278928653,0.11150206693210571,0.006659358,0.000609088
unidentified_Bathyarchaeia,Rhodoferax,-0.9850678595314177,0.11015343683733242,0.006659358,0.000812117
unidentified_Bathyarchaeia,Vulgatibacter,-0.9975860187140031,0.044243499816404526,0.006659358,0.000690299
unidentified_Bathyarchaeia,Methylovirgula,0.9898566284099211,0.0907515547455463,0.006659358,0.0
unidentified_Bathyarchaeia,Variovorax,-0.9997710677286894,0.013622503087890345,0.006659358,0.000730905
unidentified_Bathyarchaeia,Fonticella,0.8723509055725784,0.3251890012123551,0.006659358,0.00048727
unidentified_Bathyarchaeia,Paludibaculum,0.9975860187140032,0.044243499816402486,0.006659358,0.001867869
unidentified_Bathyarchaeia,Inquilinus,0.9603019616251969,0.1799811144470886,0.006659358,0.000121818
unidentified_Bathyarchaeia,unidentified_Candidatus_Nomurabacteria,-0.951714534681669,0.19863991434155745,0.006659358,0.00097454
unidentified_Bathyarchaeia,Dongia,0.9975860187140033,0.044243499816402486,0.006659358,0.000121818
unidentified_Bathyarchaeia,Iamia,-0.9975860187140032,0.044243499816402486,0.006659358,0.00048727
unidentified_Bathyarchaeia,Aquisphaera,-0.9975860187140033,0.044243499816402486,0.006659358,0.001502416
unidentified_Bathyarchaeia,KD3-10,-0.9975860187140033,0.044243499816402486,0.006659358,0.000527876
unidentified_Bathyarchaeia,Rice_Cluster_I,-0.9975860187140031,0.044243499816404526,0.006659358,0.001339993
unidentified_Bathyarchaeia,Paenibacillus,0.8986556327072479,0.28908983351693124,0.006659358,0.000162423
unidentified_Bathyarchaeia,unidentified_KD4-96,-0.9975860187140033,0.044243499816402486,0.006659358,0.000933934
unidentified_Bathyarchaeia,Sandaracinus,-0.9091279413141173,0.2734987077381646,0.006659358,0.000649693
unidentified_Bathyarchaeia,Methanobacterium,-0.9697004438564295,0.15711439390049722,0.006659358,0.001299387
unidentified_Bathyarchaeia,Jatrophihabitans,-0.8878843765248242,0.30434899104170093,0.006659358,0.001258781
unidentified_Bathyarchaeia,Dokdonella,-0.9796769329573751,0.12856655825949423,0.006659358,0.000406058
unidentified_Bathyarchaeia,unidentified_Fibrobacteraceae,-0.9975860187140032,0.044243499816402486,0.006659358,0.000406058
unidentified_Bathyarchaeia,Candidatus_Latescibacter,0.7995314054552807,0.41016246510243365,0.006659358,0.0
unidentified_Bathyarchaeia,Rhodoblastus,-0.9975860187140032,0.044243499816402486,0.006659358,0.000690299
unidentified_Bathyarchaeia,Endomicrobium,0.9521029836537522,0.1978327681105801,0.006659358,0.000812117
unidentified_Bathyarchaeia,Massilia,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,Clostridium_sensu_stricto_13,-0.9975860187140033,0.044243499816402486,0.006659358,0.000203029
unidentified_Bathyarchaeia,Candidatus_Ovatusbacter,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,SM1A02,0.8986556327072479,0.28908983351693124,0.006659358,0.00048727
unidentified_Bathyarchaeia,unidentified_Steroidobacteraceae,-0.9777096225791478,0.13466783077390065,0.006659358,0.000121818
unidentified_Bathyarchaeia,Aquicella,0.7086439519146577,0.4986145514734124,0.006659358,0.000243635
unidentified_Bathyarchaeia,Clostridium_sensu_stricto_12,0.9517042097872462,0.1986613248383117,0.006659358,0.0
unidentified_Bathyarchaeia,unidentified_Anaerolineaceae,-0.9975860187140033,0.044243499816402486,0.006659358,0.000649693
unidentified_Bathyarchaeia,unidentified_Desulfobacterota,0.8723610498180845,0.32517579113310874,0.006659358,0.000121818
unidentified_Bathyarchaeia,Anaerolinea,-0.9975860187140033,0.044243499816402486,0.006659358,0.000609088
unidentified_Bathyarchaeia,Coxiella,0.9830356545658615,0.11743013305965821,0.006659358,0.000162423
unidentified_Bathyarchaeia,unidentified_Gemmatimonadaceae,-0.9975860187140033,0.044243499816402486,0.006659358,0.000568482
unidentified_Bathyarchaeia,Dehalogenimonas,0.7417075374123571,0.46803249551100895,0.006659358,4.06e-05
unidentified_Bathyarchaeia,Romboutsia,0.7321836400344195,0.47700255518767154,0.006659358,0.0
unidentified_Bathyarchaeia,Psychrobacillus,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,Micromonospora,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,Salinispira,0.7086063311871496,0.49864849507168246,0.006659358,0.000406058
unidentified_Bathyarchaeia,Ammoniphilus,-0.9975860187140033,0.044243499816402486,0.006659358,0.000203029
unidentified_Bathyarchaeia,Sva0081_sediment_group,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,Terrimicrobium,-0.9975860187140033,0.044243499816402486,0.006659358,0.000324847
unidentified_Bathyarchaeia,Rhodopila,0.7995323202916002,0.4101614954388779,0.006659358,0.0
unidentified_Bathyarchaeia,unidentified_Blfdi19,0.7086063311871496,0.49864849507168246,0.006659358,0.000243635
unidentified_Bathyarchaeia,Methanolinea,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,unidentified_IMCC26256,0.8986556327072479,0.28908983351693124,0.006659358,8.12e-05
unidentified_Bathyarchaeia,Candidatus_Megaira,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,Nitrolancea,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
unidentified_Bathyarchaeia,Ornatilinea,-0.9975860187140033,0.044243499816402486,0.006659358,0.0
Sideroxydans,Candidatus_Nitrosotalea,-0.9780923338712519,0.13350245323716786,0.030291956,0.019937467
Sideroxydans,GOUTA6,0.9586819029874087,0.18364203053586886,0.030291956,0.029358022
Sideroxydans,Candidatus_Solibacter,0.8853966566400961,0.30777362683284637,0.030291956,0.024769562
Sideroxydans,Bacillus,0.9352323527634661,0.23038093753661096,0.030291956,0.015145978
Sideroxydans,Pseudolabrys,-0.8715859000378445,0.3261838047620651,0.030291956,0.002598774
Sideroxydans,Syntrophus,0.9915037137254812,0.0830457975516921,0.030291956,0.001624234
Sideroxydans,ADurb.Bin063-1,0.9990394386449533,0.027905669472217266,0.030291956,0.021642912
Sideroxydans,unidentified_SCGC_AAA011-D5,-0.9975997121342428,0.04411778431737474,0.030291956,0.0
Sideroxydans,Acidothermus,0.9784807892921679,0.13230924368653066,0.030291956,0.012547204
Sideroxydans,Nitrospira,0.9819770930771804,0.12104921502145546,0.030291956,0.00966419
Sideroxydans,Candidatus_Udaeobacter,0.9982643788449409,0.03751331315755815,0.030291956,0.011938117
Sideroxydans,Gaiella,0.9975997121342429,0.04411778431737474,0.030291956,0.001055752
Sideroxydans,Streptomyces,0.997599712134243,0.04411778431737269,0.030291956,0.000284241
Sideroxydans,Pajaroellobacter,0.8852171168869687,0.30801942638145313,0.030291956,0.006496934
Sideroxydans,Bradyrhizobium,0.9640859131602881,0.17113386266119193,0.030291956,0.007552686
Sideroxydans,unidentified_Candidatus_Jorgensenbacteria,-0.8509778701637872,0.35202013620057443,0.030291956,0.00048727
Sideroxydans,Occallatibacter,-0.8986095397352125,0.2891567210516308,0.030291956,0.003735737
Sideroxydans,Rhodomicrobium,0.8889807598299371,0.30282835828551974,0.030291956,0.003451496
Sideroxydans,Conexibacter,0.9998579106793438,0.010732007864311994,0.030291956,0.003938766
Sideroxydans,Geobacter,-0.9267507475425412,0.2451794319704313,0.030291956,0.005035124
Sideroxydans,Methylobacter,0.9975997121342429,0.04411778431737474,0.030291956,0.000162423
Sideroxydans,Pedomicrobium,0.9058203141606482,0.27851118684222814,0.030291956,0.000893328
Sideroxydans,Mycobacterium,0.997599712134243,0.04411778431737269,0.030291956,0.004019978
Sideroxydans,Sulfurifustis,0.9975997121342429,0.04411778431737474,0.030291956,0.000121818
Sideroxydans,Lacunisphaera,-0.9850281860757482,0.11030004070453617,0.030291956,0.006902993
Sideroxydans,Reyranella,0.741606713314507,0.46812818514541166,0.030291956,0.003979372
Sideroxydans,Methylocystis,0.9439967986664733,0.214066894183811,0.030291956,0.001543022
Sideroxydans,Acidibacter,-0.9992576688186758,0.02453131572330493,0.030291956,0.003248467
Sideroxydans,Pseudonocardia,0.9975997121342429,0.04411778431737474,0.030291956,0.002964226
Sideroxydans,unidentified_SAR324_clade(Marine_group_B),0.8193719238802968,0.38864477488972016,0.030291956,0.00048727
Sideroxydans,unidentified_Subgroup_7,0.9919586249356408,0.08078890788235449,0.030291956,0.004466642
Sideroxydans,Sporosarcina,0.9975997121342428,0.04411778431737474,0.030291956,0.003167255
Sideroxydans,Nakamurella,0.9975997121342429,0.04411778431737474,0.030291956,0.002030292
Sideroxydans,unidentified_Gaiellales,0.9850225291531172,0.11032092881254853,0.030291956,0.001746051
Sideroxydans,HSB_OF53-F07,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,unidentified_Alphaproteobacteria,-0.9899928094778713,0.09013927143542684,0.030291956,0.00146181
Sideroxydans,Desulfomonile,0.7872827469683605,0.4229744429629836,0.030291956,0.001015146
Sideroxydans,unidentified_MBNT15,0.9919586314488901,0.08078887512019055,0.030291956,0.001502416
Sideroxydans,Gemmatimonas,0.8041716665346934,0.40521850827525474,0.030291956,0.002558168
Sideroxydans,Candidatus_Xiphinematobacter,0.9994809987764168,0.02051153189772395,0.030291956,0.003370285
Sideroxydans,Citrifermentans,-0.9746883603783205,0.14354087843964597,0.030291956,0.003979372
Sideroxydans,unidentified_Pedosphaeraceae,-0.8524049055201113,0.3502865375308854,0.030291956,0.003532708
Sideroxydans,Anaeromyxobacter,0.900642103439908,0.2861933595115228,0.030291956,0.003248467
Sideroxydans,Defluviicoccus,0.9975997121342429,0.04411778431737474,0.030291956,0.001380599
Sideroxydans,Ellin6067,-0.7177746362930492,0.49032161546093167,0.030291956,0.001502416
Sideroxydans,possible_genus_04,0.9111646531131689,0.2703689179613773,0.030291956,0.000649693
Sideroxydans,unidentified_TK10,0.9992424408533181,0.024781683991284276,0.030291956,0.002233321
Sideroxydans,P3OB-42,-0.9975997121342429,0.04411778431737474,0.030291956,0.00097454
Sideroxydans,mle1-7,0.9993394312397543,0.023140782798331934,0.030291956,0.000609088
Sideroxydans,Methanosarcina,0.715840140563363,0.4920878433299365,0.030291956,0.002517562
Sideroxydans,Rhodoferax,0.9517748857770779,0.1985147209711083,0.030291956,0.000812117
Sideroxydans,Vulgatibacter,0.9975997121342428,0.04411778431737474,0.030291956,0.000690299
Sideroxydans,unidentified_0319-6G20,-0.7853628041487857,0.4249528258964389,0.030291956,0.000121818
Sideroxydans,Methylovirgula,-0.999992951391456,0.002390270611782445,0.030291956,0.0
Sideroxydans,Variovorax,0.9871960765889808,0.10198378722166022,0.030291956,0.000730905
Sideroxydans,Fonticella,-0.9315993034233621,0.23682771707857977,0.030291956,0.00048727
Sideroxydans,Paludibaculum,-0.9975997121342429,0.04411778431737474,0.030291956,0.001867869
Sideroxydans,Inquilinus,-0.989661940946919,0.0916198303133132,0.030291956,0.000121818
Sideroxydans,unidentified_Candidatus_Nomurabacteria,0.985033983371275,0.11027863020778181,0.030291956,0.00097454
Sideroxydans,Dongia,-0.9975997121342429,0.04411778431737474,0.030291956,0.000121818
Sideroxydans,Iamia,0.9975997121342429,0.04411778431737474,0.030291956,0.00048727
Sideroxydans,Aquisphaera,0.997599712134243,0.04411778431737269,0.030291956,0.001502416
Sideroxydans,KD3-10,0.9975997121342429,0.04411778431737474,0.030291956,0.000527876
Sideroxydans,Rice_Cluster_I,0.9975997121342428,0.04411778431737474,0.030291956,0.001339993
Sideroxydans,Paenibacillus,-0.8293243945253452,0.37745111765070677,0.030291956,0.000162423
Sideroxydans,unidentified_KD4-96,0.9975997121342429,0.04411778431737474,0.030291956,0.000933934
Sideroxydans,Sandaracinus,0.9580110266636049,0.18513742360438887,0.030291956,0.000649693
Sideroxydans,Methanobacterium,0.9941739756086982,0.06875310976672158,0.030291956,0.001299387
Sideroxydans,Jatrophihabitans,0.9429969624437812,0.2159877069079258,0.030291956,0.001258781
Sideroxydans,Dokdonella,0.9980064301297875,0.04020527412571961,0.030291956,0.000406058
Sideroxydans,unidentified_Fibrobacteraceae,0.9975997121342429,0.04411778431737474,0.030291956,0.000406058
Sideroxydans,Candidatus_Latescibacter,-0.7087445809065296,0.498523749236209,0.030291956,0.0
Sideroxydans,Rhodoplanes,-0.7277868953114894,0.48109798750679855,0.030291956,0.000284241
Sideroxydans,Rhodoblastus,0.9975997121342429,0.04411778431737474,0.030291956,0.000690299
Sideroxydans,Endomicrobium,-0.9006416305745425,0.2861940522443554,0.030291956,0.000812117
Sideroxydans,Massilia,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,Clostridium_sensu_stricto_13,0.997599712134243,0.04411778431737269,0.030291956,0.000203029
Sideroxydans,Candidatus_Ovatusbacter,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,SM1A02,-0.8293243945253452,0.37745111765070677,0.030291956,0.00048727
Sideroxydans,unidentified_Steroidobacteraceae,0.9392583678686882,0.22302911490767582,0.030291956,0.000121818
Sideroxydans,Aquicella,-0.7994457291875037,0.4102532673396369,0.030291956,0.000243635
Sideroxydans,Clostridium_sensu_stricto_12,-0.9850281860757482,0.11030004070453617,0.030291956,0.0
Sideroxydans,unidentified_Anaerolineaceae,0.9975997121342428,0.04411778431737474,0.030291956,0.000649693
Sideroxydans,unidentified_Desulfobacterota,-0.9316068457013229,0.2368145069993334,0.030291956,0.000121818
Sideroxydans,Anaerolinea,0.9975997121342429,0.04411778431737474,0.030291956,0.000609088
Sideroxydans,Coxiella,-0.9989577066427466,0.02906884892588405,0.030291956,0.000162423
Sideroxydans,unidentified_Gemmatimonadaceae,0.997599712134243,0.04411778431737269,0.030291956,0.000568482
Sideroxydans,Romboutsia,-0.8193750789959975,0.3886412710538962,0.030291956,0.0
Sideroxydans,Psychrobacillus,0.9975997121342429,0.04411778431737474,0.030291956,0.0
Sideroxydans,Micromonospora,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,Salinispira,-0.7994136975975089,0.41028721093790693,0.030291956,0.000406058
Sideroxydans,Ammoniphilus,0.997599712134243,0.04411778431737269,0.030291956,0.000203029
Sideroxydans,Sva0081_sediment_group,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,Terrimicrobium,0.997599712134243,0.04411778431737269,0.030291956,0.000324847
Sideroxydans,Rhodopila,-0.7087456554307282,0.49852277957265323,0.030291956,0.0
Sideroxydans,unidentified_Blfdi19,-0.7994136975975089,0.41028721093790693,0.030291956,0.000243635
Sideroxydans,Methanolinea,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,unidentified_IMCC26256,-0.8293243945253452,0.37745111765070677,0.030291956,8.12e-05
Sideroxydans,Candidatus_Megaira,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,Nitrolancea,0.997599712134243,0.04411778431737269,0.030291956,0.0
Sideroxydans,Ornatilinea,0.997599712134243,0.04411778431737269,0.030291956,0.0
Candidatus_Nitrosotalea,Candidatus_Nitrotoga,0.7544104021129543,0.45584579281574744,0.019937467,0.000243635
Candidatus_Nitrosotalea,GOUTA6,-0.9969001078113957,0.05013957729870066,0.019937467,0.029358022
Candidatus_Nitrosotalea,Candidatus_Solibacter,-0.9627653609610674,0.174271173595679,0.019937467,0.024769562
Candidatus_Nitrosotalea,Sh765B-TzT-35,0.7800330968830729,0.4304043797633405,0.019937467,0.000568482
Candidatus_Nitrosotalea,Lachnospiraceae_UCG-004,0.7191678756509647,0.48904642911212615,0.019937467,0.0
Candidatus_Nitrosotalea,Bacillus,-0.841043685015241,0.36388339077377796,0.019937467,0.015145978
Candidatus_Nitrosotalea,Pseudolabrys,0.750436889401286,0.4596862579992321,0.019937467,0.002598774
Candidatus_Nitrosotalea,Syntrophus,-0.9968607975269281,0.05045665568547495,0.019937467,0.001624234
Candidatus_Nitrosotalea,ADurb.Bin063-1,-0.9680307215461277,0.1614081227093848,0.019937467,0.021642912
Candidatus_Nitrosotalea,unidentified_SCGC_AAA011-D5,0.9613298767181007,0.17762023755454096,0.019937467,0.0
Candidatus_Nitrosotalea,Acidothermus,-0.9999982435205504,0.0011932095506182478,0.019937467,0.012547204
Candidatus_Nitrosotalea,Nitrospira,-0.9211198536087355,0.25455166825862197,0.019937467,0.00966419
Candidatus_Nitrosotalea,Candidatus_Udaeobacter,-0.9641351649991821,0.17101576639472546,0.019937467,0.011938117
Candidatus_Nitrosotalea,[Ruminococcus]_torques_group,0.7191678756509647,0.48904642911212615,0.019937467,0.0
Candidatus_Nitrosotalea,Gallionella,0.7191678756509647,0.48904642911212615,0.019937467,0.0
Candidatus_Nitrosotalea,Gaiella,-0.9613298767181009,0.17762023755454046,0.019937467,0.001055752
Candidatus_Nitrosotalea,Clostridium_sensu_stricto_9,0.7941242651785092,0.41585979586887045,0.019937467,0.00048727
Candidatus_Nitrosotalea,Streptomyces,-0.961329876718101,0.17762023755454046,0.019937467,0.000284241
Candidatus_Nitrosotalea,Pajaroellobacter,-0.7689872404162472,0.4415218796186203,0.019937467,0.006496934
Candidatus_Nitrosotalea,Bradyrhizobium,-0.9982534369570584,0.03763140942402417,0.019937467,0.007552686
Candidatus_Nitrosotalea,unidentified_Candidatus_Jorgensenbacteria,0.9416669412592178,0.218517682963407,0.019937467,0.00048727
Candidatus_Nitrosotalea,Occallatibacter,0.970258202963944,0.15565426781446284,0.019937467,0.003735737
Candidatus_Nitrosotalea,SWB02,-0.7738481164380204,0.436658719462247,0.019937467,0.000812117
Candidatus_Nitrosotalea,Rhodomicrobium,-0.9648362838438903,0.16932590504835274,0.019937467,0.003451496
Candidatus_Nitrosotalea,Conexibacter,-0.9744442098756048,0.1442344611014782,0.019937467,0.003938766
Candidatus_Nitrosotalea,Geobacter,0.9846530145932109,0.11167697873326336,0.019937467,0.005035124
Candidatus_Nitrosotalea,Thermoanaerobaculum,0.7191678756509647,0.48904642911212615,0.019937467,0.000284241
Candidatus_Nitrosotalea,Methylobacter,-0.9613298767181009,0.17762023755454046,0.019937467,0.000162423
Candidatus_Nitrosotalea,Pedomicrobium,-0.9741702891750081,0.14500873360506042,0.019937467,0.000893328
Candidatus_Nitrosotalea,Mycobacterium,-0.961329876718101,0.17762023755454046,0.019937467,0.004019978
Candidatus_Nitrosotalea,Sulfurifustis,-0.9613298767181011,0.17762023755453993,0.019937467,0.000121818
Candidatus_Nitrosotalea,Lacunisphaera,0.9993359084223634,0.02320241253263113,0.019937467,0.006902993
Candidatus_Nitrosotalea,Reyranella,-0.8650085724462111,0.3346257319082443,0.019937467,0.003979372
Candidatus_Nitrosotalea,Rhodovastum,0.7191678756509647,0.48904642911212615,0.019937467,0.000365453
Candidatus_Nitrosotalea,Methylocystis,-0.8546288757429101,0.34756934742097795,0.019937467,0.001543022
Candidatus_Nitrosotalea,Geothrix,0.8375477531361311,0.3679770310719377,0.019937467,0.00507573
Candidatus_Nitrosotalea,Acidibacter,0.9853858999006719,0.10897113751386459,0.019937467,0.003248467
Candidatus_Nitrosotalea,Pseudonocardia,-0.9613298767181009,0.17762023755454046,0.019937467,0.002964226
Candidatus_Nitrosotalea,unidentified_SAR324_clade(Marine_group_B),-0.9207582855482609,0.25514232165255296,0.019937467,0.00048727
Candidatus_Nitrosotalea,unidentified_Subgroup_7,-0.9965738524466033,0.052713545354813304,0.019937467,0.004466642
Candidatus_Nitrosotalea,Sporosarcina,-0.9613298767181007,0.17762023755454096,0.019937467,0.003167255
Candidatus_Nitrosotalea,Nakamurella,-0.9613298767181009,0.17762023755454046,0.019937467,0.002030292
Candidatus_Nitrosotalea,unidentified_Gaiellales,-0.9993371034567587,0.023181524424614092,0.019937467,0.001746051
Candidatus_Nitrosotalea,HSB_OF53-F07,-0.961329876718101,0.17762023755454046,0.019937467,0.0
Candidatus_Nitrosotalea,unidentified_Alphaproteobacteria,0.9976810887833053,0.043363181801740744,0.019937467,0.00146181
Candidatus_Nitrosotalea,Desulfomonile,-0.8983921508941226,0.28947198972581606,0.019937467,0.001015146
Candidatus_Nitrosotalea,unidentified_MBNT15,-0.9965738481902437,0.052713578116976426,0.019937467,0.001502416
Candidatus_Nitrosotalea,Gemmatimonas,-0.9102906998271934,0.2717160550380874,0.019937467,0.002558168
Candidatus_Nitrosotalea,Candidatus_Xiphinematobacter,-0.984290712314565,0.11299092133944176,0.019937467,0.003370285
Candidatus_Nitrosotalea,Citrifermentans,0.9067947438036998,0.27704333167681267,0.019937467,0.003979372
Candidatus_Nitrosotalea,unidentified_GIF3,0.7191678756509646,0.48904642911212615,0.019937467,0.0
Candidatus_Nitrosotalea,unidentified_Pedosphaeraceae,0.9425799079967427,0.21678408429371782,0.019937467,0.003532708
Candidatus_Nitrosotalea,Anaeromyxobacter,-0.7904477790948183,0.4196958127486902,0.019937467,0.003248467
Candidatus_Nitrosotalea,Defluviicoccus,-0.9613298767181009,0.17762023755454046,0.019937467,0.001380599
Candidatus_Nitrosotalea,BSV13,-0.7764364725666857,0.4340505527047873,0.019937467,0.003329679
Candidatus_Nitrosotalea,possible_genus_04,-0.8054276557846679,0.40387137119854444,0.019937467,0.000649693
Candidatus_Nitrosotalea,unidentified_TK10,-0.9692499288157383,0.1582841372284495,0.019937467,0.002233321
Candidatus_Nitrosotalea,P3OB-42,0.9613298767181009,0.17762023755454046,0.019937467,0.00097454
Candidatus_Nitrosotalea,mle1-7,-0.9850114924444139,0.11036167043883757,0.019937467,0.000609088
Candidatus_Nitrosotalea,Subgroup_10,-0.7191678756509647,0.48904642911212615,0.019937467,0.002517562
Candidatus_Nitrosotalea,Methanosarcina,-0.8455164815155973,0.3585853900927691,0.019937467,0.002517562
Candidatus_Nitrosotalea,Rhodoferax,-0.8670572612180871,0.33201717420827515,0.019937467,0.000812117
Candidatus_Nitrosotalea,Hyphomicrobium,-0.8001003892336246,0.4095590012288123,0.019937467,0.001258781
Candidatus_Nitrosotalea,Vulgatibacter,-0.9613298767181007,0.17762023755454096,0.019937467,0.000690299
Candidatus_Nitrosotalea,unidentified_0319-6G20,0.8970229590430874,0.2914503726592713,0.019937467,0.000121818
Candidatus_Nitrosotalea,Methylovirgula,0.9788670445667149,0.13111218262539637,0.019937467,0.0
